Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season
John Salley,27.0,DET,PF,72.0,38.0,24.6,3.5,6.8,51.47058823529412,0.0,0.0,0.0,3.5,6.7,52.23880597014925,51.47058823529412,2.6,3.6,72.22222222222221,1.5,2.6,4.1,1.6,0.7,1.5,1.4,3.1,9.5,No Awards,1991-92
Anthony Bonner,23.0,SAC,PF,79.0,18.0,28.9,3.7,8.3,44.57831325301205,0.0,0.1,0.0,3.7,8.3,44.57831325301205,44.57831325301205,1.9,3.1,61.29032258064515,2.4,3.7,6.1,1.6,1.2,0.3,1.7,2.5,9.4,No Awards,1991-92
Mike Iuzzolino,24.0,DAL,PG,52.0,21.0,24.6,3.1,6.8,45.58823529411765,1.1,2.6,42.30769230769231,1.9,4.2,45.238095238095234,53.676470588235304,2.1,2.5,84.00000000000001,0.5,1.4,1.9,3.7,0.6,0.0,1.8,1.5,9.3,No Awards,1991-92
Marcus Liberty,23.0,DEN,SF,75.0,13.0,20.4,3.7,8.3,44.57831325301205,0.2,0.7,28.571428571428577,3.4,7.6,44.73684210526316,45.78313253012048,1.7,2.4,70.83333333333334,1.9,2.2,4.1,0.8,0.9,0.4,1.2,2.2,9.3,No Awards,1991-92
Sleepy Floyd,31.0,HOU,PG,82.0,3.0,20.3,3.5,8.6,40.69767441860465,0.5,1.5,33.33333333333333,3.0,7.1,42.25352112676057,43.604651162790695,1.6,2.1,76.19047619047619,0.4,1.4,1.8,2.9,0.7,0.3,1.6,1.6,9.1,No Awards,1991-92
Jeff Grayer,26.0,MIL,SG,82.0,11.0,20.2,3.8,8.4,45.238095238095234,0.2,0.8,25.0,3.5,7.6,46.05263157894737,46.42857142857142,1.2,1.9,63.1578947368421,1.6,1.6,3.1,1.8,0.8,0.2,1.3,1.7,9.0,No Awards,1991-92
Larry Krystkowiak,27.0,MIL,PF,79.0,16.0,23.4,3.7,8.4,44.047619047619044,0.0,0.1,0.0,3.7,8.3,44.57831325301205,44.047619047619044,1.6,2.1,76.19047619047619,1.7,3.8,5.4,1.4,0.7,0.2,1.5,2.8,9.0,No Awards,1991-92
Terry Mills,24.0,NJN,PF,82.0,24.0,20.9,3.8,8.2,46.34146341463415,0.1,0.3,33.333333333333336,3.7,7.9,46.835443037974684,46.95121951219512,1.4,1.9,73.68421052631578,2.3,3.2,5.5,1.0,0.6,0.5,1.0,2.4,9.0,No Awards,1991-92
Vern Fleming,29.0,IND,PG,82.0,6.0,21.2,3.6,7.4,48.648648648648646,0.1,0.3,33.333333333333336,3.5,7.1,49.29577464788733,49.32432432432432,1.6,2.2,72.72727272727273,0.8,1.7,2.5,3.2,0.7,0.1,1.7,1.6,8.9,No Awards,1991-92
Doug Smith,22.0,DAL,PF,76.0,32.0,22.5,3.8,9.2,41.30434782608695,0.0,0.1,0.0,3.8,9.1,41.75824175824176,41.30434782608695,1.2,1.6,74.99999999999999,1.7,3.4,5.1,1.7,0.8,0.4,1.3,3.4,8.8,No Awards,1991-92
Donald Hodge,22.0,DAL,PF,51.0,27.0,20.7,3.2,6.4,50.0,0.0,0.0,0.0,3.2,6.4,50.0,50.0,2.0,2.9,68.96551724137932,2.3,3.1,5.4,0.8,0.5,0.5,1.5,2.5,8.4,No Awards,1991-92
Vinnie Johnson,35.0,SAS,SG,60.0,23.0,22.5,3.4,8.3,40.96385542168674,0.3,1.0,30.0,3.1,7.3,42.465753424657535,42.77108433734939,0.9,1.4,64.28571428571429,1.1,1.9,3.0,2.4,0.7,0.2,1.2,1.6,8.0,No Awards,1991-92
Brian Shaw,25.0,2TM,PG,63.0,26.0,22.6,3.3,8.1,40.74074074074074,0.1,0.4,25.0,3.2,7.8,41.02564102564103,41.35802469135802,1.1,1.4,78.57142857142858,0.8,2.4,3.2,4.0,0.9,0.3,1.6,1.8,7.9,No Awards,1991-92
Mario Elie,28.0,GSW,SG,79.0,32.0,21.2,2.8,5.4,51.85185185185185,0.3,0.9,33.33333333333333,2.5,4.5,55.55555555555556,54.62962962962962,2.0,2.3,86.95652173913044,0.9,2.0,2.9,2.2,0.9,0.2,1.1,2.0,7.8,No Awards,1991-92
Mike Brown,28.0,UTA,C,82.0,1.0,21.7,2.7,6.0,45.0,0.0,0.0,0.0,2.7,5.9,45.76271186440678,45.0,2.3,3.5,65.71428571428571,2.3,3.5,5.8,1.0,0.5,0.4,1.3,2.4,7.7,No Awards,1991-92
Ed Pinckney,28.0,BOS,PF,81.0,36.0,23.7,2.5,4.7,53.191489361702125,0.0,0.0,0.0,2.5,4.7,53.191489361702125,53.191489361702125,2.6,3.1,83.87096774193549,3.1,3.9,7.0,0.8,0.9,0.7,0.9,2.0,7.6,No Awards,1991-92
Loy Vaught,23.0,LAC,PF,79.0,38.0,21.4,3.4,7.0,48.57142857142857,0.1,0.1,100.0,3.4,6.9,49.27536231884058,49.285714285714285,0.7,0.9,77.77777777777777,2.0,4.5,6.5,0.9,0.5,0.4,0.8,2.1,7.6,No Awards,1991-92
Anthony Mason,25.0,NYK,PF,82.0,0.0,26.8,2.5,4.9,51.02040816326531,0.0,0.0,0.0,2.5,4.9,51.02040816326531,51.02040816326531,2.0,3.2,62.5,2.6,4.4,7.0,1.3,0.6,0.2,1.2,2.8,7.0,No Awards,1991-92
Dale Davis,22.0,IND,PF,64.0,23.0,20.3,2.4,4.4,54.54545454545454,0.0,0.0,0.0,2.4,4.3,55.81395348837209,54.54545454545454,1.4,2.4,58.333333333333336,2.5,3.9,6.4,0.5,0.4,1.2,0.8,3.0,6.2,No Awards,1991-92
Nate McMillan,27.0,SEA,PG,72.0,30.0,22.9,2.5,5.6,44.642857142857146,0.4,1.4,28.571428571428577,2.1,4.3,48.83720930232558,48.21428571428572,0.8,1.2,66.66666666666667,1.3,2.2,3.5,5.0,1.8,0.4,1.6,3.0,6.0,No Awards,1991-92
Chris Dudley,26.0,NJN,C,82.0,21.0,23.2,2.3,5.8,39.655172413793096,0.0,0.0,0.0,2.3,5.8,39.655172413793096,39.655172413793096,1.0,2.1,47.61904761904761,4.2,4.8,9.0,0.7,0.5,2.2,1.0,3.4,5.6,No Awards,1991-92
Darrell Walker,30.0,DET,SG,74.0,4.0,20.8,2.2,5.1,43.137254901960794,0.0,0.1,0.0,2.2,5.0,44.00000000000001,43.137254901960794,0.9,1.4,64.28571428571429,1.1,2.1,3.2,2.8,0.9,0.2,1.1,1.8,5.2,No Awards,1991-92
Clifford Robinson,26.0,POR,PF,82.0,12.0,31.4,7.7,16.3,47.239263803680984,0.2,0.9,22.222222222222225,7.5,15.4,48.701298701298704,47.852760736196316,3.5,5.1,68.62745098039215,2.0,4.6,6.6,2.2,1.2,2.0,2.1,3.5,19.1,6MOY-1,1992-93
Walt Williams,22.0,SAC,SF,59.0,26.0,28.4,6.1,13.9,43.88489208633093,1.0,3.2,31.25,5.0,10.7,46.728971962616825,47.482014388489205,3.8,5.1,74.50980392156863,1.9,2.5,4.5,3.0,1.1,0.5,3.0,3.5,17.0,No Awards,1992-93
Dell Curry,28.0,CHH,SG,80.0,0.0,26.2,6.2,13.8,44.927536231884055,1.2,3.0,40.0,5.0,10.8,46.29629629629629,49.27536231884058,1.7,2.0,85.0,0.6,2.9,3.6,2.3,1.1,0.3,1.6,1.9,15.3,6MOY-4,1992-93
Eddie Johnson,33.0,SEA,SF,82.0,0.0,22.8,5.6,12.1,46.280991735537185,0.2,0.7,28.571428571428577,5.4,11.4,47.36842105263158,47.10743801652892,2.9,3.1,93.54838709677419,1.5,1.8,3.3,1.6,0.4,0.0,1.6,2.1,14.4,No Awards,1992-93
Todd Day,23.0,MIL,SG,71.0,37.0,27.2,5.0,11.7,42.73504273504274,0.8,2.6,30.76923076923077,4.3,9.1,47.25274725274725,46.15384615384616,3.0,4.2,71.42857142857143,2.0,2.1,4.1,1.6,1.1,0.7,1.7,3.1,13.8,No Awards,1992-93
Rod Strickland,26.0,POR,SG,78.0,35.0,31.7,5.1,10.5,48.57142857142856,0.1,0.4,25.0,5.0,10.1,49.504950495049506,49.04761904761904,3.5,4.9,71.42857142857142,1.5,2.8,4.3,7.2,1.7,0.3,2.6,2.0,13.7,No Awards,1992-93
Xavier McDaniel,29.0,BOS,PF,82.0,27.0,27.0,5.6,11.3,49.5575221238938,0.1,0.3,33.333333333333336,5.5,11.0,50.0,49.99999999999999,2.3,2.9,79.31034482758619,2.0,3.9,6.0,2.0,0.9,0.6,2.1,3.0,13.5,No Awards,1992-93
Rex Chapman,25.0,WSB,SG,60.0,23.0,21.7,4.8,10.0,48.0,0.7,1.9,36.84210526315789,4.1,8.1,50.617283950617285,51.49999999999999,2.2,2.7,81.4814814814815,0.3,1.2,1.5,1.9,0.6,0.2,1.3,2.0,12.5,No Awards,1992-93
Armen Gilliam,28.0,PHI,PF,80.0,26.0,21.8,4.5,9.7,46.391752577319586,0.0,0.0,0.0,4.5,9.7,46.391752577319586,46.391752577319586,3.4,4.1,82.92682926829269,1.7,4.2,5.9,1.5,0.5,0.7,2.0,1.5,12.4,No Awards,1992-93
Tom Chambers,33.0,PHO,PF,73.0,0.0,23.6,4.4,9.8,44.89795918367347,0.2,0.4,50.0,4.2,9.4,44.680851063829785,45.91836734693877,3.3,3.9,84.61538461538461,1.3,3.4,4.7,1.4,0.6,0.3,1.3,2.9,12.2,6MOY-5,1992-93
Johnny Newman,29.0,CHH,SF,64.0,27.0,23.0,4.4,8.3,53.01204819277109,0.2,0.7,28.571428571428577,4.2,7.6,55.26315789473685,54.21686746987952,3.0,3.8,78.94736842105263,1.1,1.1,2.2,1.8,0.7,0.3,1.4,2.4,11.9,No Awards,1992-93
Danny Ainge,33.0,PHO,SG,80.0,0.0,27.0,4.2,9.1,46.15384615384615,1.9,4.7,40.42553191489361,2.3,4.5,51.11111111111111,56.593406593406606,1.5,1.8,83.33333333333333,0.6,2.1,2.7,3.3,0.9,0.1,1.4,2.2,11.8,6MOY-2,1992-93
Gerald Wilkins,29.0,CLE,SF,80.0,35.0,26.0,4.5,10.0,45.0,0.2,0.7,28.571428571428577,4.3,9.2,46.73913043478261,46.0,1.9,2.3,82.6086956521739,0.9,1.8,2.7,2.3,1.0,0.2,1.2,1.9,11.1,No Awards,1992-93
Hot Rod Williams,30.0,CLE,C,67.0,13.0,30.7,3.9,8.4,46.42857142857142,0.0,0.0,0.0,3.9,8.4,46.42857142857142,46.42857142857142,3.2,4.4,72.72727272727273,1.9,4.3,6.2,2.3,0.7,1.6,1.7,2.6,11.0,No Awards,1992-93
Kevin McHale,35.0,BOS,PF,71.0,0.0,23.3,4.2,9.1,46.15384615384615,0.0,0.3,0.0,4.2,8.9,47.19101123595505,46.15384615384615,2.3,2.7,85.18518518518518,1.3,3.7,5.0,1.0,0.2,0.8,1.3,1.8,10.7,No Awards,1992-93
Bimbo Coles,24.0,MIA,PG,81.0,37.0,27.6,3.9,8.5,45.88235294117647,0.5,1.7,29.411764705882355,3.4,6.8,50.0,48.82352941176471,2.2,2.7,81.4814814814815,0.7,1.3,2.0,4.6,1.0,0.1,1.3,2.5,10.6,No Awards,1992-93
Robert Pack,23.0,DEN,PG,77.0,1.0,20.5,3.7,7.9,46.835443037974684,0.0,0.1,0.0,3.7,7.8,47.43589743589744,46.835443037974684,3.1,4.0,77.5,0.7,1.4,2.1,4.4,1.1,0.1,2.4,2.4,10.5,No Awards,1992-93
Anthony Peeler,23.0,LAL,SG,77.0,11.0,21.5,3.9,8.2,47.5609756097561,0.6,1.5,40.0,3.3,6.7,49.25373134328358,51.21951219512195,2.1,2.7,77.77777777777779,0.8,1.5,2.3,2.2,0.8,0.2,1.6,2.5,10.4,No Awards,1992-93
Anthony Mason,26.0,NYK,PF,81.0,0.0,30.6,3.9,7.8,50.0,0.0,0.0,0.0,3.9,7.8,50.0,50.0,2.5,3.6,69.44444444444444,2.9,5.0,7.9,2.1,0.5,0.2,1.7,3.0,10.3,6MOY-2,1992-93
Duane Ferrell,27.0,ATL,SF,82.0,15.0,21.2,4.0,8.5,47.05882352941176,0.1,0.4,25.0,3.9,8.0,48.75,47.647058823529406,2.1,2.8,75.00000000000001,1.2,1.1,2.3,1.6,0.7,0.2,1.3,2.0,10.2,No Awards,1992-93
Mark Aguirre,33.0,DET,SF,51.0,15.0,20.7,3.7,8.3,44.57831325301205,0.6,1.6,37.49999999999999,3.1,6.6,46.96969696969697,48.192771084337345,1.9,2.5,76.0,0.8,2.1,3.0,2.1,0.3,0.1,1.3,2.0,9.9,No Awards,1992-93
Larry Stewart,24.0,WSB,SF,81.0,8.0,22.5,3.8,7.0,54.285714285714285,0.0,0.0,0.0,3.8,6.9,55.07246376811593,54.285714285714285,2.3,3.1,74.19354838709677,1.9,2.8,4.7,1.8,0.6,0.4,1.9,2.4,9.8,No Awards,1992-93
Rolando Blackman,33.0,NYK,SG,60.0,33.0,23.9,4.0,9.0,44.44444444444444,0.5,1.2,41.66666666666667,3.5,7.8,44.871794871794876,47.22222222222222,1.2,1.5,80.0,0.4,1.3,1.7,2.6,0.4,0.2,1.1,2.2,9.7,No Awards,1992-93
Randy White,25.0,DAL,PF,64.0,20.0,22.4,3.7,8.4,44.047619047619044,0.2,0.7,28.571428571428577,3.5,7.8,44.871794871794876,45.23809523809524,2.2,2.9,75.86206896551725,2.4,3.4,5.8,0.8,1.0,0.7,1.7,3.5,9.7,No Awards,1992-93
Vern Fleming,30.0,IND,PG,75.0,8.0,20.0,3.7,7.4,50.0,0.1,0.5,20.0,3.6,6.9,52.17391304347826,50.67567567567567,1.9,2.6,73.07692307692307,0.8,1.4,2.3,3.0,0.8,0.1,1.6,1.7,9.5,No Awards,1992-93
J.R. Reid,24.0,2TM,PF,83.0,25.0,22.7,3.4,7.2,47.22222222222222,0.0,0.1,0.0,3.4,7.1,47.887323943661976,47.22222222222222,2.6,3.4,76.47058823529413,1.4,4.0,5.5,1.0,0.6,0.4,1.5,3.2,9.4,No Awards,1992-93
J.R. Reid,24.0,SAS,PF,66.0,24.0,24.1,3.7,7.5,49.333333333333336,0.0,0.1,0.0,3.7,7.5,49.333333333333336,49.333333333333336,2.6,3.4,76.47058823529413,1.5,4.3,5.8,0.8,0.5,0.4,1.5,3.3,9.9,No Awards,1992-93
Loy Vaught,24.0,LAC,PF,79.0,4.0,20.9,4.0,7.8,51.28205128205129,0.0,0.1,0.0,3.9,7.7,50.649350649350644,51.28205128205129,1.5,2.0,75.0,2.1,4.2,6.2,0.7,0.7,0.5,1.1,2.2,9.4,No Awards,1992-93
LaBradford Smith,23.0,WSB,SG,69.0,33.0,22.4,3.8,8.3,45.783132530120476,0.1,0.3,33.333333333333336,3.7,7.9,46.835443037974684,46.38554216867469,1.6,1.8,88.8888888888889,0.4,1.2,1.5,2.7,0.8,0.1,1.5,2.6,9.3,No Awards,1992-93
Donald Royal,26.0,ORL,SF,77.0,0.0,21.2,2.5,5.1,49.01960784313726,0.0,0.0,0.0,2.5,5.0,50.0,49.01960784313726,4.1,5.1,80.3921568627451,1.5,2.3,3.8,1.0,0.5,0.3,1.5,2.3,9.2,No Awards,1992-93
Lloyd Daniels,25.0,SAS,SG,77.0,10.0,20.4,3.7,8.4,44.047619047619044,0.8,2.3,34.78260869565218,2.9,6.1,47.54098360655738,48.80952380952381,0.9,1.3,69.23076923076923,1.1,1.7,2.8,1.9,0.5,0.4,1.3,1.9,9.1,No Awards,1992-93
Brad Lohaus,28.0,MIL,PF,80.0,24.0,22.1,3.5,7.7,45.45454545454545,1.1,2.9,37.931034482758626,2.5,4.8,52.083333333333336,52.5974025974026,0.9,1.3,69.23076923076923,0.7,2.7,3.5,1.6,0.6,0.9,1.2,2.2,9.1,No Awards,1992-93
Johnny Dawkins,29.0,PHI,PG,74.0,10.0,21.6,3.5,8.0,43.75,0.4,1.1,36.36363636363637,3.1,6.8,45.58823529411765,46.25,1.5,1.9,78.94736842105263,0.4,1.4,1.8,4.6,1.1,0.1,1.6,1.2,8.9,No Awards,1992-93
Jay Humphries,30.0,UTA,SG,78.0,20.0,26.1,3.7,8.4,44.047619047619044,0.2,1.0,20.0,3.5,7.5,46.666666666666664,45.23809523809524,1.3,1.7,76.47058823529413,0.5,1.3,1.8,4.1,1.3,0.1,1.7,3.0,8.8,No Awards,1992-93
Mike Iuzzolino,25.0,DAL,PG,70.0,23.0,25.3,3.2,6.8,47.05882352941177,0.8,2.1,38.095238095238095,2.4,4.8,50.0,52.94117647058824,1.6,2.1,76.19047619047619,0.4,1.6,2.0,4.7,0.7,0.1,1.8,1.4,8.7,No Awards,1992-93
Anthony Bonner,24.0,SAC,PF,70.0,35.0,25.2,3.3,7.1,46.478873239436616,0.0,0.1,0.0,3.3,7.0,47.14285714285714,46.478873239436616,2.0,3.4,58.82352941176471,2.7,3.8,6.5,1.4,1.2,0.2,1.5,2.6,8.6,No Awards,1992-93
Mario Elie,29.0,POR,SF,82.0,7.0,21.4,2.9,6.4,45.31249999999999,0.5,1.6,31.25,2.4,4.8,50.0,49.21874999999999,2.2,2.6,84.61538461538461,0.7,1.9,2.6,2.2,0.9,0.2,1.1,1.8,8.6,No Awards,1992-93
Rod Higgins,33.0,SAC,SF,69.0,4.0,20.7,2.9,7.0,41.42857142857142,0.6,1.9,31.57894736842105,2.3,5.1,45.09803921568628,45.714285714285715,1.9,2.2,86.36363636363636,1.0,1.8,2.8,1.7,0.7,0.4,0.9,2.0,8.3,No Awards,1992-93
John Salley,28.0,MIA,PF,51.0,34.0,27.9,3.0,6.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,50.0,2.3,2.8,82.14285714285714,2.2,3.9,6.1,1.6,0.6,1.4,2.0,3.8,8.3,No Awards,1992-93
David Benoit,24.0,UTA,SF,82.0,27.0,20.9,3.1,7.2,43.05555555555556,0.4,1.2,33.333333333333336,2.7,6.0,45.0,45.833333333333336,1.4,1.9,73.68421052631578,1.4,3.4,4.8,0.5,0.5,0.5,1.1,2.5,8.1,No Awards,1992-93
Marcus Liberty,24.0,DEN,SF,78.0,32.0,20.3,3.2,7.9,40.50632911392405,0.3,0.8,37.49999999999999,2.9,7.2,40.27777777777777,42.405063291139236,1.3,2.0,65.0,1.7,2.6,4.3,1.3,0.8,0.3,1.0,1.8,8.1,No Awards,1992-93
Walter Bond,23.0,DAL,SG,74.0,38.0,21.3,3.1,7.6,40.789473684210535,0.1,0.6,16.666666666666668,3.0,7.1,42.25352112676057,41.44736842105263,1.7,2.3,73.91304347826087,0.7,1.9,2.6,1.6,1.0,0.2,1.5,3.0,8.0,No Awards,1992-93
Sherman Douglas,26.0,BOS,PG,79.0,36.0,24.5,3.3,6.7,49.25373134328358,0.1,0.4,25.0,3.3,6.3,52.38095238095239,49.99999999999999,1.1,1.9,57.89473684210527,0.8,1.2,2.1,6.4,0.6,0.1,2.0,2.1,7.8,No Awards,1992-93
Randy Brown,24.0,SAC,PG,75.0,34.0,23.0,3.0,6.5,46.15384615384615,0.0,0.1,0.0,3.0,6.4,46.875,46.15384615384615,1.5,2.1,71.42857142857143,1.0,1.8,2.8,2.6,1.4,0.5,1.6,2.7,7.6,No Awards,1992-93
Carl Herrera,26.0,HOU,PF,81.0,12.0,22.2,3.0,5.5,54.54545454545454,0.0,0.0,0.0,3.0,5.5,54.54545454545454,54.54545454545454,1.5,2.2,68.18181818181817,1.8,3.8,5.6,0.8,0.6,0.4,1.1,2.3,7.5,No Awards,1992-93
Nate McMillan,28.0,SEA,PG,73.0,25.0,27.1,2.9,6.3,46.03174603174603,0.3,0.9,33.33333333333333,2.6,5.4,48.148148148148145,48.41269841269841,1.3,1.8,72.22222222222221,1.2,3.0,4.2,5.3,2.4,0.5,1.9,3.3,7.5,No Awards,1992-93
Vinny Del Negro,26.0,SAS,PG,73.0,31.0,20.9,3.0,5.9,50.847457627118644,0.1,0.3,33.333333333333336,2.9,5.6,51.78571428571429,51.69491525423729,1.4,1.6,87.49999999999999,0.3,2.0,2.2,4.0,0.6,0.0,1.3,2.0,7.4,No Awards,1992-93
Greg Anthony,25.0,NYK,PG,70.0,35.0,24.3,2.5,6.0,41.66666666666667,0.1,0.4,25.0,2.4,5.6,42.85714285714286,42.5,1.5,2.3,65.21739130434783,0.6,1.8,2.4,5.7,1.6,0.2,1.5,2.0,6.6,No Awards,1992-93
Gary Grant,27.0,LAC,PG,74.0,8.0,21.9,2.8,6.4,43.74999999999999,0.1,0.6,16.666666666666668,2.7,5.9,45.76271186440678,44.53124999999999,0.7,1.0,70.0,0.4,1.5,1.9,4.8,1.4,0.1,1.7,2.3,6.6,No Awards,1992-93
John Williams,26.0,LAC,SF,74.0,8.0,22.1,2.8,6.4,43.74999999999999,0.2,0.7,28.571428571428577,2.6,5.7,45.614035087719294,45.31249999999999,0.9,1.7,52.94117647058824,1.2,3.1,4.3,1.9,1.1,0.3,1.1,2.5,6.6,No Awards,1992-93
Chris Mullin,30.0,GSW,SF,62.0,39.0,37.5,6.6,14.0,47.14285714285714,0.9,2.4,37.5,5.7,11.6,49.13793103448276,50.357142857142854,2.7,3.5,77.14285714285715,1.0,4.5,5.6,5.1,1.7,0.9,2.9,1.8,16.8,No Awards,1993-94
Dell Curry,29.0,CHH,SG,82.0,0.0,26.5,6.5,14.3,45.45454545454545,1.9,4.6,41.30434782608695,4.6,9.7,47.42268041237113,52.09790209790209,1.4,1.6,87.49999999999999,0.9,2.3,3.2,2.7,1.2,0.3,1.5,2.0,16.3,6MOY-1,1993-94
Ricky Pierce,34.0,SEA,SG,51.0,0.0,20.0,5.3,11.3,46.90265486725663,0.1,0.6,16.666666666666668,5.2,10.7,48.5981308411215,47.345132743362825,3.7,4.1,90.24390243902441,0.6,1.1,1.6,1.8,0.8,0.1,1.3,1.6,14.5,6MOY-4,1993-94
Terry Porter,30.0,POR,PG,77.0,34.0,26.9,4.5,10.9,41.28440366972477,1.4,3.7,37.83783783783783,3.1,7.2,43.05555555555556,47.706422018348626,2.6,3.0,86.66666666666667,0.6,2.2,2.8,5.2,1.0,0.2,2.2,1.7,13.1,No Awards,1993-94
Dennis Scott,25.0,ORL,SF,82.0,37.0,27.8,4.7,11.6,40.51724137931035,1.9,4.7,40.42553191489361,2.8,6.8,41.17647058823529,48.70689655172414,1.5,1.9,78.94736842105263,0.7,2.0,2.7,2.6,1.0,0.4,1.1,2.0,12.8,No Awards,1993-94
Todd Day,24.0,MIL,SG,76.0,39.0,28.0,4.6,11.1,41.44144144144144,0.4,1.9,21.05263157894737,4.2,9.2,45.652173913043484,43.24324324324324,3.0,4.4,68.18181818181817,1.5,2.6,4.1,1.8,1.4,0.7,1.7,2.9,12.7,No Awards,1993-94
Orlando Woolridge,34.0,PHI,SF,74.0,1.0,26.4,4.9,10.4,47.11538461538461,0.0,0.2,0.0,4.9,10.3,47.57281553398058,47.11538461538461,2.8,4.1,68.29268292682927,1.4,2.6,4.0,1.9,0.6,0.8,1.9,2.5,12.7,6MOY-6,1993-94
Calbert Cheaney,22.0,WSB,SG,65.0,21.0,24.7,5.0,10.7,46.728971962616825,0.0,0.4,0.0,5.0,10.4,48.07692307692307,46.728971962616825,1.9,2.5,76.0,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0,No Awards,1993-94
Sedale Threatt,32.0,LAL,PG,81.0,20.0,28.1,5.1,10.5,48.57142857142856,0.1,0.4,25.0,5.0,10.1,49.504950495049506,49.04761904761904,1.7,1.9,89.47368421052632,0.3,1.5,1.9,4.2,1.4,0.2,1.3,2.3,11.9,No Awards,1993-94
Armen Gilliam,29.0,NJN,PF,82.0,5.0,24.0,4.2,8.3,50.602409638554214,0.0,0.0,0.0,4.2,8.3,50.602409638554214,50.602409638554214,3.3,4.4,74.99999999999999,2.4,3.7,6.1,0.8,0.5,0.7,1.3,1.6,11.8,6MOY-5,1993-94
Chuck Person,29.0,MIN,SF,77.0,37.0,26.4,4.6,10.9,42.20183486238532,1.3,3.5,37.142857142857146,3.3,7.4,44.59459459459459,48.1651376146789,1.1,1.4,78.57142857142858,0.7,2.6,3.3,2.4,0.6,0.2,1.6,2.1,11.6,No Awards,1993-94
Kevin Gamble,28.0,BOS,SF,75.0,28.0,25.1,4.9,10.7,45.79439252336449,0.3,1.4,21.42857142857143,4.6,9.3,49.46236559139784,47.196261682243005,1.4,1.7,82.35294117647058,0.5,1.6,2.1,2.0,0.8,0.3,1.0,1.8,11.5,No Awards,1993-94
Eddie Johnson,34.0,CHH,SF,73.0,27.0,20.0,4.6,10.1,45.54455445544554,0.8,2.1,38.095238095238095,3.8,8.1,46.913580246913575,49.504950495049506,1.4,1.7,82.35294117647058,1.1,2.0,3.1,1.7,0.5,0.1,1.2,2.0,11.5,No Awards,1993-94
Xavier McDaniel,30.0,BOS,SF,82.0,5.0,24.0,4.7,10.2,46.07843137254902,0.1,0.5,20.0,4.6,9.7,47.42268041237113,46.568627450980394,1.8,2.6,69.23076923076923,1.7,3.1,4.9,1.5,0.6,0.5,1.4,2.4,11.3,No Awards,1993-94
Tom Chambers,34.0,UTA,PF,80.0,0.0,23.0,4.1,9.4,43.61702127659574,0.2,0.6,33.333333333333336,3.9,8.8,44.31818181818181,44.68085106382978,2.8,3.5,80.0,1.1,3.0,4.1,1.0,0.5,0.4,1.1,2.9,11.2,No Awards,1993-94
Walt Williams,23.0,SAC,SF,57.0,4.0,23.8,4.0,10.2,39.21568627450981,0.7,2.3,30.434782608695656,3.3,7.9,41.77215189873417,42.64705882352941,2.6,4.1,63.41463414634148,1.2,2.9,4.1,2.3,0.9,0.4,2.5,3.5,11.2,No Awards,1993-94
Hubert Davis,23.0,NYK,SG,56.0,27.0,23.8,4.3,9.0,47.77777777777777,0.9,2.4,37.5,3.3,6.7,49.25373134328358,52.77777777777778,1.5,1.8,83.33333333333333,0.4,0.8,1.2,2.9,0.7,0.1,1.4,2.1,11.0,No Awards,1993-94
Toni Kukoč,25.0,CHI,SF,75.0,8.0,24.1,4.2,9.7,43.29896907216496,0.4,1.6,25.0,3.7,8.1,45.67901234567901,45.36082474226804,2.1,2.8,75.00000000000001,1.3,2.7,4.0,3.4,1.1,0.4,2.2,1.6,10.9,No Awards,1993-94
Chris Morris,28.0,NJN,SF,50.0,27.0,27.0,4.1,9.1,45.05494505494505,1.1,2.9,37.931034482758626,3.0,6.1,49.180327868852466,51.098901098901095,1.7,2.4,70.83333333333334,1.8,2.7,4.6,1.7,1.1,1.0,1.0,2.4,10.9,No Awards,1993-94
Tyrone Hill,25.0,CLE,PF,57.0,20.0,25.4,3.8,7.0,54.285714285714285,0.0,0.0,0.0,3.8,6.9,55.07246376811593,54.285714285714285,3.0,4.5,66.66666666666666,3.2,5.5,8.8,0.8,0.9,0.6,1.4,3.4,10.6,No Awards,1993-94
Harold Miner,22.0,MIA,SG,63.0,31.0,21.6,4.0,8.4,47.61904761904761,0.1,0.1,100.0,4.0,8.3,48.192771084337345,48.21428571428571,2.4,2.9,82.75862068965517,1.2,1.3,2.5,1.5,0.5,0.2,1.5,2.1,10.5,No Awards,1993-94
Johnny Newman,30.0,2TM,SF,81.0,18.0,21.0,3.9,8.2,47.5609756097561,0.3,1.1,27.27272727272727,3.6,7.1,50.70422535211267,49.390243902439025,2.2,2.8,78.57142857142858,1.1,1.2,2.2,0.9,0.9,0.3,1.1,2.4,10.3,6MOY-6,1993-94
Johnny Newman,30.0,NJN,SF,63.0,0.0,20.1,3.5,7.8,44.871794871794876,0.3,1.2,25.0,3.2,6.6,48.48484848484849,46.794871794871796,2.1,2.6,80.76923076923077,1.0,0.9,1.9,0.7,0.8,0.3,1.0,2.4,9.5,No Awards,1993-94
